time,base_time,time_offset,year,month,day,hour,minute,second,pbl_height_heffter,qc_pbl_height_heffter,pbl_regime_type_liu_liang,qc_pbl_regime_type_liu_liang,pbl_height_liu_liang,qc_pbl_height_liu_liang,pbl_height_bulk_richardson_pt25,qc_pbl_height_bulk_richardson_pt25,pbl_height_bulk_richardson_pt5,qc_pbl_height_bulk_richardson_pt5,lat,lon,alt
"('24061560.0',)",1451606400,24061560.0,2016,10,5,11,46,5.00679034232121e-05,469.8999938964844,0,1.0,0,399.3999938964844,0,580.3107299804688,0,671.431884765625,0,36.60499954223633,-97.48500061035156,318.0
"('24082200.0',)",1451606400,24082200.0,2016,10,5,17,30,2.6822087051403543e-05,1232.199951171875,0,0.0,0,1185.0,0,1285.9990234375,0,1334.4686279296875,0,36.60499954223633,-97.48500061035156,318.0
"('24103680.0',)",1451606400,24103680.0,2016,10,5,23,28,3.397464429788499e-05,315.0,1,0.0,0,656.2999877929688,0,506.6239318847656,0,698.2478637695312,0,36.60499954223633,-97.48500061035156,318.0
"('24168540.0',)",1451606400,24168540.0,2016,10,6,17,29,3.039836552476416e-05,2565.699951171875,0,0.0,0,1151.699951171875,0,1532.737548828125,0,1864.3177490234375,0,36.60499954223633,-97.48500061035156,318.0
"('24190140.0',)",1451606400,24190140.0,2016,10,6,23,29,3.039836552476416e-05,315.0,1,1.0,0,678.449951171875,0,1273.176025390625,0,1671.08837890625,0,36.60499954223633,-97.48500061035156,318.0
"('24233460.0',)",1451606400,24233460.0,2016,10,7,11,31,6.347894829783485e-05,888.0,0,0.0,0,715.9000244140625,0,896.7296752929688,0,966.8651733398438,0,36.60499954223633,-97.48500061035156,318.0
"('24254700.0',)",1451606400,24254700.0,2016,10,7,17,25,4.4703480317487276e-05,1044.9000244140625,0,0.0,0,1003.0999755859375,0,1034.26025390625,0,1180.4073486328125,0,36.60499954223633,-97.48500061035156,318.0
"('24276600.0',)",1451606400,24276600.0,2016,10,7,23,30,2.6822087051403543e-05,1328.699951171875,0,0.0,0,1188.9000244140625,0,607.058349609375,0,947.01171875,0,36.60499954223633,-97.48500061035156,318.0
"('24298800.0',)",1451606400,24298800.0,2016,10,8,5,40,3.129243784094626e-05,346.70001220703125,0,1.0,0,522.0999755859375,0,340.024169921875,0,365.1027526855469,0,36.60499954223633,-97.48500061035156,318.0
"('24320040.0',)",1451606400,24320040.0,2016,10,8,11,34,5.2750112278232564e-05,345.70001220703125,0,1.0,0,368.45001220703125,0,335.4112854003906,0,355.82257080078125,0,36.60499954223633,-97.48500061035156,318.0
"('24341040.0',)",1451606400,24341040.0,2016,10,8,17,24,4.827975909060811e-05,924.0,0,0.0,0,840.9000244140625,0,385.5224609375,0,456.0448913574219,0,36.60499954223633,-97.48500061035156,318.0
"('24363000.0',)",1451606400,24363000.0,2016,10,8,23,30,2.6822087051403543e-05,363.8999938964844,0,0.0,0,1002.5,0,349.6617736816406,0,454.52099609375,0,36.60499954223633,-97.48500061035156,318.0
"('24385020.0',)",1451606400,24385020.0,2016,10,9,5,37,4.202127386054855e-05,374.29998779296875,0,1.0,0,424.79998779296875,0,387.932861328125,0,481.0546569824219,0,36.60499954223633,-97.48500061035156,318.0
"('24406560.0',)",1451606400,24406560.0,2016,10,9,11,36,4.55975547319909e-05,350.29998779296875,0,1.0,0,412.20001220703125,0,332.5830993652344,0,350.1661682128906,0,36.60499954223633,-97.48500061035156,318.0
"('24427380.0',)",1451606400,24427380.0,2016,10,9,17,23,5.185603786372894e-05,1254.5999755859375,0,0.0,0,1111.0,0,1134.7205810546875,0,1266.15771484375,0,36.60499954223633,-97.48500061035156,318.0
"('24449160.0',)",1451606400,24449160.0,2016,10,9,23,26,4.112720184412666e-05,359.20001220703125,0,1.0,0,519.9000244140625,0,420.32562255859375,0,632.8930053710938,0,36.60499954223633,-97.48500061035156,318.0
"('24471060.0',)",1451606400,24471060.0,2016,10,10,5,31,6.347894589975311e-05,403.6000061035156,0,1.0,0,424.6500244140625,0,558.8164672851562,0,699.9546508789062,0,36.60499954223633,-97.48500061035156,318.0
"('24492660.0',)",1451606400,24492660.0,2016,10,10,11,31,6.347894829783485e-05,437.1000061035156,0,1.0,0,367.3500061035156,0,771.25634765625,0,1033.2486572265625,0,36.60499954223633,-97.48500061035156,318.0
"('24513960.0',)",1451606400,24513960.0,2016,10,10,17,26,4.112720184412666e-05,1308.199951171875,0,0.0,0,1164.4000244140625,0,1258.561767578125,0,1309.875,0,36.60499954223633,-97.48500061035156,318.0
"('24601620.0',)",1451606400,24601620.0,2016,10,11,17,47,4.6491619554167585e-05,1180.800048828125,0,0.0,0,1079.300048828125,0,1248.1512451171875,0,1373.952392578125,0,36.60499954223633,-97.48500061035156,318.0
"('24622140.0',)",1451606400,24622140.0,2016,10,11,23,29,3.039836552476416e-05,1360.800048828125,0,0.0,0,1107.5,0,1254.7022705078125,0,1418.1771240234375,0,36.60499954223633,-97.48500061035156,318.0
"('24665280.0',)",1451606400,24665280.0,2016,10,12,11,28,3.397464909404846e-05,428.79998779296875,0,1.0,0,816.9000244140625,0,535.733642578125,0,603.035400390625,0,36.60499954223633,-97.48500061035156,318.0
"('24686820.0',)",1451606400,24686820.0,2016,10,12,17,27,3.7550923071005826e-05,864.7999877929688,0,0.0,0,781.0999755859375,0,835.6382446289062,0,880.5536499023438,0,36.60499954223633,-97.48500061035156,318.0
"('24709620.0',)",1451606400,24709620.0,2016,10,12,23,47,4.6491619554167585e-05,1296.800048828125,0,0.0,0,1113.5999755859375,0,1091.8658447265625,0,1228.950927734375,0,36.60499954223633,-97.48500061035156,318.0
"('24730260.0',)",1451606400,24730260.0,2016,10,13,5,31,6.347894589975311e-05,1172.199951171875,0,1.0,0,438.3500061035156,0,550.8262939453125,0,950.5863037109375,0,36.60499954223633,-97.48500061035156,318.0
"('24751440.0',)",1451606400,24751440.0,2016,10,13,11,24,4.8279763886771576e-05,939.7000122070312,0,1.0,0,396.5999755859375,0,501.8301086425781,0,836.415283203125,0,36.60499954223633,-97.48500061035156,318.0
"('24773340.0',)",1451606400,24773340.0,2016,10,13,17,29,3.039836552476416e-05,848.5999755859375,0,0.0,0,848.5999755859375,0,815.3475341796875,0,828.0471801757812,0,36.60499954223633,-97.48500061035156,318.0
"('24794640.0',)",1451606400,24794640.0,2016,10,13,23,24,4.827975909060811e-05,911.7000122070312,0,0.0,0,776.4000244140625,0,790.6764526367188,0,829.7470092773438,0,36.60499954223633,-97.48500061035156,318.0
"('24817260.0',)",1451606400,24817260.0,2016,10,14,5,41,2.771615906782543e-05,740.9000244140625,0,0.0,0,478.6000061035156,0,425.3897399902344,0,560.7062377929688,0,36.60499954223633,-97.48500061035156,318.0
"('24838200.0',)",1451606400,24838200.0,2016,10,14,11,30,2.682209184756701e-05,558.5999755859375,0,0.0,0,502.8999938964844,0,505.1473388671875,0,527.4884643554688,0,36.60499954223633,-97.48500061035156,318.0
"('24859740.0',)",1451606400,24859740.0,2016,10,14,17,29,3.039836552476416e-05,1193.800048828125,0,0.0,0,1148.4000244140625,0,1237.4940185546875,0,1411.0279541015625,0,36.60499954223633,-97.48500061035156,318.0
"('24881880.0',)",1451606400,24881880.0,2016,10,14,23,38,3.844499268934598e-05,1499.800048828125,0,0.0,0,1363.300048828125,0,1122.5450439453125,0,1394.7032470703125,0,36.60499954223633,-97.48500061035156,318.0
"('24902820.0',)",1451606400,24902820.0,2016,10,15,5,27,3.755092546908756e-05,871.2000122070312,0,0.0,0,550.0999755859375,0,1002.6883544921875,0,1384.3955078125,0,36.60499954223633,-97.48500061035156,318.0
"('24924300.0',)",1451606400,24924300.0,2016,10,15,11,25,4.470348511365074e-05,809.4000244140625,0,0.0,0,482.5,0,1101.66845703125,0,1409.76611328125,0,36.60499954223633,-97.48500061035156,318.0
"('24967740.0',)",1451606400,24967740.0,2016,10,15,23,29,3.039836552476416e-05,1997.5,0,0.0,0,1684.699951171875,0,1509.1199951171875,0,1824.83984375,0,36.60499954223633,-97.48500061035156,318.0
"('24989400.0',)",1451606400,24989400.0,2016,10,16,5,30,2.6822089449485276e-05,427.3999938964844,0,1.0,0,540.5999755859375,0,989.015380859375,0,1167.848388671875,0,36.60499954223633,-97.48500061035156,318.0
"('25011180.0',)",1451606400,25011180.0,2016,10,16,11,33,5.63263910513534e-05,369.3999938964844,0,1.0,0,390.45001220703125,0,633.9698486328125,0,895.9768676757812,0,36.60499954223633,-97.48500061035156,318.0
"('25054080.0',)",1451606400,25054080.0,2016,10,16,23,28,3.397464429788499e-05,1188.0,0,0.0,0,938.4000244140625,0,,2,,2,36.60499954223633,-97.48500061035156,318.0
"('25076580.0',)",1451606400,25076580.0,2016,10,17,5,43,6.0796736744972435e-05,893.9000244140625,0,0.0,0,560.0999755859375,0,1164.34521484375,0,1379.616455078125,0,36.60499954223633,-97.48500061035156,318.0
"('25097400.0',)",1451606400,25097400.0,2016,10,17,11,30,2.682209184756701e-05,832.7000122070312,0,0.0,0,685.0,0,919.9303588867188,0,1013.998046875,0,36.60499954223633,-97.48500061035156,318.0
"('25140420.0',)",1451606400,25140420.0,2016,10,17,23,27,3.7550923071005826e-05,373.79998779296875,0,0.0,0,516.0999755859375,0,956.1784057617188,0,1664.7808837890625,0,36.60499954223633,-97.48500061035156,318.0
"('25162440.0',)",1451606400,25162440.0,2016,10,18,5,34,5.275010988015083e-05,363.79998779296875,0,1.0,0,384.3999938964844,0,935.1398315429688,0,1659.785400390625,0,36.60499954223633,-97.48500061035156,318.0
"('25183620.0',)",1451606400,25183620.0,2016,10,18,11,27,3.755092786716929e-05,367.29998779296875,0,1.0,0,485.5,0,843.5159912109375,0,1004.668701171875,0,36.60499954223633,-97.48500061035156,318.0
"('25205160.0',)",1451606400,25205160.0,2016,10,18,17,26,4.112720184412666e-05,1103.5,0,0.0,0,1103.5,0,533.0361328125,0,751.072265625,0,36.60499954223633,-97.48500061035156,318.0
"('25227120.0',)",1451606400,25227120.0,2016,10,18,23,32,5.990266472855055e-05,348.0,0,0.0,0,1439.4000244140625,0,360.23291015625,0,466.11676025390625,0,36.60499954223633,-97.48500061035156,318.0
"('25248600.0',)",1451606400,25248600.0,2016,10,19,5,30,2.6822089449485276e-05,370.70001220703125,0,1.0,0,409.20001220703125,0,469.9914855957031,0,548.7044677734375,0,36.60499954223633,-97.48500061035156,318.0
"('25270020.0',)",1451606400,25270020.0,2016,10,19,11,27,3.755092786716929e-05,362.8999938964844,0,1.0,0,457.5,0,394.9184265136719,0,512.2044067382812,0,36.60499954223633,-97.48500061035156,318.0
"('25291620.0',)",1451606400,25291620.0,2016,10,19,17,27,3.7550923071005826e-05,885.5999755859375,0,0.0,0,835.7999877929688,0,551.8220825195312,0,788.6441650390625,0,36.60499954223633,-97.48500061035156,318.0
"('25313280.0',)",1451606400,25313280.0,2016,10,19,23,28,3.397464429788499e-05,2176.5,0,1.0,0,489.6499938964844,0,663.8426513671875,0,825.1760864257812,0,36.60499954223633,-97.48500061035156,318.0
"('25335000.0',)",1451606400,25335000.0,2016,10,20,5,30,2.6822089449485276e-05,378.3999938964844,0,1.0,0,483.1000061035156,0,600.3988647460938,0,825.07373046875,0,36.60499954223633,-97.48500061035156,318.0
"('25356660.0',)",1451606400,25356660.0,2016,10,20,11,31,6.347894829783485e-05,673.0,0,0.0,0,500.79998779296875,0,695.0770874023438,0,769.8264770507812,0,36.60499954223633,-97.48500061035156,318.0
"('25378080.0',)",1451606400,25378080.0,2016,10,20,17,28,3.397464429788499e-05,1722.800048828125,0,0.0,0,1777.800048828125,0,1801.05908203125,0,1974.510986328125,0,36.60499954223633,-97.48500061035156,318.0
"('25399680.0',)",1451606400,25399680.0,2016,10,20,23,28,3.397464429788499e-05,2170.300048828125,0,0.0,0,1920.300048828125,0,812.0082397460938,0,1257.01806640625,0,36.60499954223633,-97.48500061035156,318.0
"('25421520.0',)",1451606400,25421520.0,2016,10,21,5,32,5.990266712663228e-05,351.29998779296875,0,1.0,0,398.79998779296875,0,328.3470153808594,0,341.6940002441406,0,36.60499954223633,-97.48500061035156,318.0
"('25442940.0',)",1451606400,25442940.0,2016,10,21,11,29,3.0398370320927626e-05,344.29998779296875,0,1.0,0,426.79998779296875,0,329.3288269042969,0,343.6576232910156,0,36.60499954223633,-97.48500061035156,318.0
"('25464360.0',)",1451606400,25464360.0,2016,10,21,17,26,4.112720184412666e-05,1138.300048828125,0,0.0,0,1138.300048828125,0,504.75567626953125,0,694.5113525390625,0,36.60499954223633,-97.48500061035156,318.0
"('25486200.0',)",1451606400,25486200.0,2016,10,21,23,30,2.6822087051403543e-05,371.6000061035156,0,1.0,0,441.79998779296875,0,447.0814208984375,0,702.0283203125,0,36.60499954223633,-97.48500061035156,318.0
"('25507800.0',)",1451606400,25507800.0,2016,10,22,5,30,2.6822089449485276e-05,365.79998779296875,0,1.0,0,456.3999938964844,0,477.934326171875,0,589.4108276367188,0,36.60499954223633,-97.48500061035156,318.0
"('25529520.0',)",1451606400,25529520.0,2016,10,22,11,32,5.9902669524714014e-05,357.29998779296875,0,1.0,0,784.5999755859375,0,361.2685852050781,0,480.3872985839844,0,36.60499954223633,-97.48500061035156,318.0
"('25551060.0',)",1451606400,25551060.0,2016,10,22,17,31,6.347894350167138e-05,1001.2000122070312,0,0.0,0,808.5,0,723.103271484375,0,845.9161987304688,0,36.60499954223633,-97.48500061035156,318.0
"('25572600.0',)",1451606400,25572600.0,2016,10,22,23,30,2.6822087051403543e-05,1869.5999755859375,0,1.0,0,398.1499938964844,0,852.780029296875,0,1385.4405517578125,0,36.60499954223633,-97.48500061035156,318.0
"('25594980.0',)",1451606400,25594980.0,2016,10,23,5,43,6.0796736744972435e-05,391.1000061035156,0,1.0,0,364.3500061035156,0,794.5703735351562,0,969.0303955078125,0,36.60499954223633,-97.48500061035156,318.0
"('25615740.0',)",1451606400,25615740.0,2016,10,23,11,29,3.0398370320927626e-05,379.6000061035156,0,1.0,0,446.79998779296875,0,624.4305419921875,0,708.588623046875,0,36.60499954223633,-97.48500061035156,318.0
"('25637160.0',)",1451606400,25637160.0,2016,10,23,17,26,4.112720184412666e-05,1093.800048828125,0,0.0,0,1093.800048828125,0,688.3389892578125,0,1061.677978515625,0,36.60499954223633,-97.48500061035156,318.0
"('25659060.0',)",1451606400,25659060.0,2016,10,23,23,31,6.347894350167138e-05,365.20001220703125,0,0.0,0,1103.300048828125,0,341.3438720703125,0,402.152587890625,0,36.60499954223633,-97.48500061035156,318.0
"('25681620.0',)",1451606400,25681620.0,2016,10,24,5,47,4.649162195224932e-05,344.1000061035156,0,1.0,0,436.70001220703125,0,394.9349365234375,0,493.531005859375,0,36.60499954223633,-97.48500061035156,318.0
"('25702620.0',)",1451606400,25702620.0,2016,10,24,11,37,4.202127625863028e-05,356.5,0,1.0,0,448.79998779296875,0,323.5803527832031,0,332.16070556640625,0,36.60499954223633,-97.48500061035156,318.0
"('25723800.0',)",1451606400,25723800.0,2016,10,24,17,30,2.6822087051403543e-05,1237.699951171875,0,0.0,0,1193.199951171875,0,1222.014404296875,0,1254.0902099609375,0,36.60499954223633,-97.48500061035156,318.0
"('25745460.0',)",1451606400,25745460.0,2016,10,24,23,31,6.347894350167138e-05,1728.199951171875,0,0.0,0,1626.800048828125,0,540.30859375,0,843.3051147460938,0,36.60499954223633,-97.48500061035156,318.0
"('25767000.0',)",1451606400,25767000.0,2016,10,25,5,30,2.6822089449485276e-05,346.79998779296875,0,1.0,0,571.7000122070312,0,463.7689208984375,0,668.5849609375,0,36.60499954223633,-97.48500061035156,318.0
"('25788720.0',)",1451606400,25788720.0,2016,10,25,11,32,5.9902669524714014e-05,381.70001220703125,0,1.0,0,452.0999755859375,0,630.9644775390625,0,747.525146484375,0,36.60499954223633,-97.48500061035156,318.0
"('25831800.0',)",1451606400,25831800.0,2016,10,25,23,30,2.6822087051403543e-05,2090.699951171875,0,0.0,0,1429.0999755859375,0,1458.1376953125,0,1747.0401611328125,0,36.60499954223633,-97.48500061035156,318.0
"('25853280.0',)",1451606400,25853280.0,2016,10,26,5,28,3.3974646695966726e-05,577.9000244140625,0,0.0,0,482.3999938964844,0,984.853515625,0,1248.6104736328125,0,36.60499954223633,-97.48500061035156,318.0
"('25895220.0',)",1451606400,25895220.0,2016,10,26,17,7,2.861022628808385e-05,733.4000244140625,0,2.0,0,733.4000244140625,0,479.5732421875,0,644.146484375,0,36.60499954223633,-97.48500061035156,318.0
"('25918080.0',)",1451606400,25918080.0,2016,10,26,23,28,3.397464429788499e-05,374.3999938964844,0,0.0,0,1067.0,0,354.9881591796875,0,517.9044189453125,0,36.60499954223633,-97.48500061035156,318.0
"('25939860.0',)",1451606400,25939860.0,2016,10,27,5,31,6.347894589975311e-05,351.6000061035156,0,1.0,0,827.4500122070312,0,319.60797119140625,0,324.2159729003906,0,36.60499954223633,-97.48500061035156,318.0
"('25961460.0',)",1451606400,25961460.0,2016,10,27,11,31,6.347894829783485e-05,405.20001220703125,0,1.0,0,405.20001220703125,0,405.5385437011719,0,444.0996398925781,0,36.60499954223633,-97.48500061035156,318.0
"('25982760.0',)",1451606400,25982760.0,2016,10,27,17,26,4.112720184412666e-05,1009.5,0,0.0,0,822.7000122070312,0,785.8068237304688,0,823.309814453125,0,36.60499954223633,-97.48500061035156,318.0
"('26004540.0',)",1451606400,26004540.0,2016,10,27,23,29,3.039836552476416e-05,378.6000061035156,0,1.0,0,453.20001220703125,0,469.5042419433594,0,566.8501586914062,0,36.60499954223633,-97.48500061035156,318.0
"('26026080.0',)",1451606400,26026080.0,2016,10,28,5,28,3.3974646695966726e-05,424.1000061035156,0,1.0,0,768.3499755859375,0,513.6582641601562,0,615.4616088867188,0,36.60499954223633,-97.48500061035156,318.0
"('26047620.0',)",1451606400,26047620.0,2016,10,28,11,27,3.755092786716929e-05,413.29998779296875,0,1.0,0,391.8999938964844,0,702.3405151367188,0,817.3301391601562,0,36.60499954223633,-97.48500061035156,318.0
"('26068860.0',)",1451606400,26068860.0,2016,10,28,17,21,5.900859511021039e-05,911.7000122070312,0,0.0,0,870.5999755859375,0,925.8577270507812,0,1190.73876953125,0,36.60499954223633,-97.48500061035156,318.0
"('26091000.0',)",1451606400,26091000.0,2016,10,28,23,30,2.6822087051403543e-05,422.79998779296875,0,1.0,0,497.1500244140625,0,1112.4683837890625,0,1638.3753662109375,0,36.60499954223633,-97.48500061035156,318.0
"('26112360.0',)",1451606400,26112360.0,2016,10,29,5,26,4.112720424220839e-05,429.1000061035156,0,1.0,0,367.4000244140625,0,976.3244018554688,0,1218.970703125,0,36.60499954223633,-97.48500061035156,318.0
"('26133900.0',)",1451606400,26133900.0,2016,10,29,11,25,4.470348511365074e-05,427.0,0,1.0,0,671.0499877929688,0,856.9090576171875,0,1142.954833984375,0,36.60499954223633,-97.48500061035156,318.0
"('26155560.0',)",1451606400,26155560.0,2016,10,29,17,26,4.112720184412666e-05,978.0,0,0.0,0,885.7999877929688,0,1321.1644287109375,0,1688.585693359375,0,36.60499954223633,-97.48500061035156,318.0
"('26177340.0',)",1451606400,26177340.0,2016,10,29,23,29,3.039836552476416e-05,1658.699951171875,0,0.0,0,1403.5999755859375,0,1424.9852294921875,0,1629.65087890625,0,36.60499954223633,-97.48500061035156,318.0
"('26199060.0',)",1451606400,26199060.0,2016,10,30,5,31,6.347894589975311e-05,343.6000061035156,0,1.0,0,575.2999877929688,0,411.45928955078125,0,583.9801635742188,0,36.60499954223633,-97.48500061035156,318.0
"('26220960.0',)",1451606400,26220960.0,2016,10,30,11,36,4.55975547319909e-05,725.0999755859375,0,0.0,0,639.0999755859375,0,690.2789306640625,0,714.0092163085938,0,36.60499954223633,-97.48500061035156,318.0
"('26242020.0',)",1451606400,26242020.0,2016,10,30,17,27,3.7550923071005826e-05,1021.2000122070312,0,0.0,0,980.9000244140625,0,949.7965087890625,0,981.8389892578125,0,36.60499954223633,-97.48500061035156,318.0
"('26263620.0',)",1451606400,26263620.0,2016,10,30,23,27,3.7550923071005826e-05,964.9000244140625,0,0.0,0,511.5,0,323.143310546875,0,331.2866516113281,0,36.60499954223633,-97.48500061035156,318.0
"('26285460.0',)",1451606400,26285460.0,2016,10,31,5,31,6.347894589975311e-05,416.0,0,1.0,0,416.0,0,435.1055603027344,0,484.13372802734375,0,36.60499954223633,-97.48500061035156,318.0
"('26306820.0',)",1451606400,26306820.0,2016,10,31,11,27,3.755092786716929e-05,550.7999877929688,0,0.0,0,470.1000061035156,0,532.6608276367188,0,592.5010375976562,0,36.60499954223633,-97.48500061035156,318.0
"('26328420.0',)",1451606400,26328420.0,2016,10,31,17,27,3.7550923071005826e-05,816.4000244140625,0,0.0,0,675.2999877929688,0,946.361572265625,0,1273.798828125,0,36.60499954223633,-97.48500061035156,318.0
"('26350080.0',)",1451606400,26350080.0,2016,10,31,23,28,3.397464429788499e-05,1570.9000244140625,0,0.0,0,505.70001220703125,0,1409.75390625,0,1522.885986328125,0,36.60499954223633,-97.48500061035156,318.0
"('26371740.0',)",1451606400,26371740.0,2016,11,1,5,29,3.0398367922845893e-05,508.8999938964844,0,0.0,0,508.8999938964844,0,1079.98583984375,0,1242.95263671875,0,36.60499954223633,-97.48500061035156,318.0
"('26393220.0',)",1451606400,26393220.0,2016,11,1,11,27,3.755092786716929e-05,502.1000061035156,0,1.0,0,384.70001220703125,0,865.4126586914062,0,1126.54345703125,0,36.60499954223633,-97.48500061035156,318.0
"('26414880.0',)",1451606400,26414880.0,2016,11,1,17,28,3.397464429788499e-05,1238.9000244140625,0,0.0,0,1238.9000244140625,0,1249.068603515625,0,1314.8692626953125,0,36.60499954223633,-97.48500061035156,318.0
"('26436480.0',)",1451606400,26436480.0,2016,11,1,23,28,3.397464429788499e-05,1798.800048828125,0,1.0,0,453.70001220703125,0,1103.87060546875,0,1587.6910400390625,0,36.60499954223633,-97.48500061035156,318.0
"('26458260.0',)",1451606400,26458260.0,2016,11,2,5,31,6.347894589975311e-05,410.0,0,1.0,0,428.8999938964844,0,938.7157592773438,0,1146.6673583984375,0,36.60499954223633,-97.48500061035156,318.0
"('26479320.0',)",1451606400,26479320.0,2016,11,2,11,22,5.5432321283133135e-05,1024.300048828125,0,1.0,0,394.70001220703125,0,1016.671875,0,1246.6077880859375,0,36.60499954223633,-97.48500061035156,318.0
"('26501220.0',)",1451606400,26501220.0,2016,11,2,17,27,3.7550923071005826e-05,1597.199951171875,0,0.0,0,1548.9000244140625,0,927.6437377929688,0,1540.2874755859375,0,36.60499954223633,-97.48500061035156,318.0
"('26522940.0',)",1451606400,26522940.0,2016,11,2,23,29,3.039836552476416e-05,366.3999938964844,0,0.0,0,1262.0999755859375,0,335.1390075683594,0,355.27801513671875,0,36.60499954223633,-97.48500061035156,318.0
"('26544600.0',)",1451606400,26544600.0,2016,11,3,5,30,2.6822089449485276e-05,998.5999755859375,0,0.0,0,816.0999755859375,0,378.3366394042969,0,418.326416015625,0,36.60499954223633,-97.48500061035156,318.0
"('26566020.0',)",1451606400,26566020.0,2016,11,3,11,27,3.755092786716929e-05,860.2000122070312,0,1.0,0,435.3499755859375,0,725.8847045898438,0,793.1886596679688,0,36.60499954223633,-97.48500061035156,318.0
"('26587740.0',)",1451606400,26587740.0,2016,11,3,17,29,3.039836552476416e-05,978.4000244140625,0,0.0,0,931.2999877929688,0,1026.4075927734375,0,1108.666748046875,0,36.60499954223633,-97.48500061035156,318.0
"('26609400.0',)",1451606400,26609400.0,2016,11,3,23,30,2.6822087051403543e-05,377.70001220703125,0,1.0,0,494.95001220703125,0,496.6192321777344,0,658.629150390625,0,36.60499954223633,-97.48500061035156,318.0
"('26631480.0',)",1451606400,26631480.0,2016,11,4,5,38,3.8444995087427714e-05,361.6000061035156,0,1.0,0,422.3500061035156,0,389.66424560546875,0,464.3284912109375,0,36.60499954223633,-97.48500061035156,318.0
"('26652840.0',)",1451606400,26652840.0,2016,11,4,11,34,5.2750112278232564e-05,445.5,0,1.0,0,516.4500122070312,0,432.9708251953125,0,513.3665161132812,0,36.60499954223633,-97.48500061035156,318.0
"('26673900.0',)",1451606400,26673900.0,2016,11,4,17,25,4.4703480317487276e-05,686.4000244140625,0,0.0,0,596.4000244140625,0,629.8445434570312,0,698.2189331054688,0,36.60499954223633,-97.48500061035156,318.0
"('26695800.0',)",1451606400,26695800.0,2016,11,4,23,30,2.6822087051403543e-05,348.3999938964844,0,1.0,0,433.6000061035156,0,330.8702697753906,0,346.74053955078125,0,36.60499954223633,-97.48500061035156,318.0
"('26717220.0',)",1451606400,26717220.0,2016,11,5,5,27,3.755092546908756e-05,391.6000061035156,0,1.0,0,484.0,0,348.2867736816406,0,400.3060302734375,0,36.60499954223633,-97.48500061035156,318.0
"('26739180.0',)",1451606400,26739180.0,2016,11,5,11,33,5.63263910513534e-05,380.79998779296875,0,1.0,0,426.20001220703125,0,368.3760070800781,0,441.9842224121094,0,36.60499954223633,-97.48500061035156,318.0
"('26760180.0',)",1451606400,26760180.0,2016,11,5,17,23,5.185603786372894e-05,2644.89990234375,0,0.0,0,789.7000122070312,0,506.22650146484375,0,780.5020751953125,0,36.60499954223633,-97.48500061035156,318.0
"('26782200.0',)",1451606400,26782200.0,2016,11,5,23,30,2.6822087051403543e-05,1764.699951171875,0,0.0,0,497.6000061035156,0,457.19110107421875,0,512.9576416015625,0,36.60499954223633,-97.48500061035156,318.0
"('26804640.0',)",1451606400,26804640.0,2016,11,6,5,44,5.722045827161182e-05,412.6000061035156,0,1.0,0,470.95001220703125,0,552.7022094726562,0,639.7174682617188,0,36.60499954223633,-97.48500061035156,318.0
"('26828700.0',)",1451606400,26828700.0,2016,11,6,12,25,3.12924384404667e-05,488.70001220703125,0,1.0,0,372.95001220703125,0,495.4360046386719,0,544.40673828125,0,36.60499954223633,-97.48500061035156,318.0
"('26846820.0',)",1451606400,26846820.0,2016,11,6,17,27,3.7550923071005826e-05,1451.5999755859375,0,0.0,0,1264.5,0,1272.21630859375,0,1386.945068359375,0,36.60499954223633,-97.48500061035156,318.0
"('26868480.0',)",1451606400,26868480.0,2016,11,6,23,28,3.397464429788499e-05,1481.4000244140625,0,0.0,0,1238.199951171875,0,636.802978515625,0,964.8543701171875,0,36.60499954223633,-97.48500061035156,318.0
"('26889840.0',)",1451606400,26889840.0,2016,11,7,5,24,4.827976148868984e-05,511.20001220703125,0,1.0,0,398.3999938964844,0,400.34979248046875,0,586.7186279296875,0,36.60499954223633,-97.48500061035156,318.0
"('26911320.0',)",1451606400,26911320.0,2016,11,7,11,22,5.5432321283133135e-05,415.5,0,1.0,0,370.20001220703125,0,401.5453796386719,0,439.8631286621094,0,36.60499954223633,-97.48500061035156,318.0
"('26933100.0',)",1451606400,26933100.0,2016,11,7,17,25,4.4703480317487276e-05,1894.4000244140625,0,0.0,0,832.2999877929688,0,428.0964660644531,0,541.1929321289062,0,36.60499954223633,-97.48500061035156,318.0
"('26954880.0',)",1451606400,26954880.0,2016,11,7,23,28,3.397464429788499e-05,3915.5,0,0.0,0,651.5,0,466.0958251953125,0,574.6307983398438,0,36.60499954223633,-97.48500061035156,318.0
"('26976300.0',)",1451606400,26976300.0,2016,11,8,5,25,4.470348271556901e-05,536.4000244140625,0,0.0,0,489.8999938964844,0,330.0747375488281,0,345.1495056152344,0,36.60499954223633,-97.48500061035156,318.0
"('26998380.0',)",1451606400,26998380.0,2016,11,8,11,33,5.63263910513534e-05,1088.800048828125,0,0.0,0,635.4000244140625,0,894.9783935546875,0,964.2963256835938,0,36.60499954223633,-97.48500061035156,318.0
"('27019500.0',)",1451606400,27019500.0,2016,11,8,17,25,4.4703480317487276e-05,1535.800048828125,0,0.0,0,1111.199951171875,0,1151.8143310546875,0,1324.4473876953125,0,36.60499954223633,-97.48500061035156,318.0
